EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Department,DistanceFromHome,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,JobInvolvement,PerformanceRating,LeftRole
2.0,4.0,4.0,55,Research & Development,2,1,Human Resources,27810,8.0,13,8,19.0,2,5,0,3,3,No
2.0,2.0,3.0,28,Research & Development,29,2,Laboratory Technician,68520,1.0,18,8,1.0,2,1,0,4,3,No
2.0,4.0,2.0,30,Sales,12,2,Sales Executive,49500,1.0,12,8,1.0,3,1,0,3,3,Yes
4.0,2.0,3.0,22,Research & Development,16,2,Laboratory Technician,35790,1.0,19,8,1.0,3,1,0,3,3,Yes
2.0,3.0,3.0,36,Research & Development,11,1,Sales Executive,131910,1.0,14,8,10.0,2,10,1,2,3,No
2.0,3.0,3.0,31,Research & Development,2,5,Manager,103770,1.0,14,8,10.0,2,10,0,3,3,No
3.0,4.0,3.0,34,Sales,14,1,Sales Executive,22350,2.0,14,8,9.0,2,5,1,3,3,No
4.0,1.0,3.0,29,Research & Development,5,1,Sales Executive,105020,3.0,12,8,11.0,4,3,1,2,3,No
4.0,1.0,3.0,37,Research & Development,7,1,Manufacturing Director,20110,5.0,13,8,16.0,4,5,0,4,3,No
4.0,2.0,3.0,35,Sales,2,2,Laboratory Technician,18590,0.0,25,8,4.0,2,3,0,2,4,No
2.0,4.0,2.0,45,Research & Development,3,2,Sales Executive,37600,0.0,14,8,10.0,2,9,3,2,3,No
2.0,4.0,2.0,36,Research & Development,5,4,Manufacturing Director,177790,1.0,17,8,10.0,5,10,0,1,3,No
2.0,3.0,2.0,26,Research & Development,26,2,Human Resources,68120,1.0,13,8,1.0,2,1,1,2,3,No
1.0,3.0,2.0,27,Research & Development,4,2,Manufacturing Director,51710,0.0,20,8,9.0,1,8,0,2,4,No
4.0,4.0,3.0,48,Research & Development,2,2,Research Director,197400,3.0,14,8,24.0,2,22,4,4,3,No
2.0,1.0,3.0,44,Sales,1,4,Manager,187110,2.0,12,8,10.0,0,2,2,3,3,No
4.0,1.0,3.0,34,Research & Development,27,1,Sales Representative,36920,1.0,12,8,5.0,5,5,3,3,3,Yes
1.0,4.0,3.0,56,Human Resources,1,5,Sales Executive,25590,1.0,21,8,5.0,3,4,1,3,4,Yes
3.0,2.0,1.0,36,Research & Development,13,3,Healthcare Representative,25170,2.0,14,8,12.0,3,4,1,3,3,No
3.0,2.0,3.0,41,Research & Development,5,1,Sales Executive,66230,5.0,18,8,14.0,3,5,1,3,3,No
3.0,1.0,4.0,42,Research & Development,7,2,Sales Executive,182650,9.0,12,8,18.0,4,13,5,3,3,No
3.0,4.0,3.0,31,Sales,9,1,Sales Executive,161240,2.0,23,8,8.0,2,5,1,2,4,No
4.0,4.0,2.0,34,Research & Development,8,3,Laboratory Technician,25850,3.0,12,8,9.0,5,4,0,3,3,No
1.0,3.0,2.0,31,Sales,25,3,Manufacturing Director,182130,8.0,21,8,4.0,3,2,2,4,4,No
3.0,4.0,3.0,26,Sales,16,2,Healthcare Representative,83800,0.0,14,8,8.0,3,7,7,4,3,No
2.0,3.0,3.0,45,Research & Development,8,2,Manager,29940,4.0,18,8,12.0,2,4,0,3,3,No
2.0,3.0,2.0,33,Sales,1,5,Sales Executive,12230,1.0,13,8,10.0,3,10,0,3,3,No
3.0,4.0,3.0,28,Sales,8,4,Research Scientist,11180,1.0,11,8,7.0,3,7,0,3,3,No
3.0,1.0,3.0,29,Human Resources,2,2,Sales Executive,28750,1.0,11,8,1.0,3,1,0,3,3,Yes
1.0,3.0,3.0,39,Research & Development,8,2,Sales Representative,188240,6.0,19,8,10.0,4,3,1,3,3,No
2.0,2.0,2.0,27,Sales,3,2,Healthcare Representative,135770,1.0,12,8,6.0,2,5,1,3,3,No
3.0,4.0,3.0,34,Research & Development,9,2,Manufacturing Director,26250,1.0,12,8,16.0,4,15,6,3,3,No
4.0,3.0,3.0,28,Research & Development,25,1,Research Director,187890,3.0,16,8,6.0,4,2,2,3,3,Yes
3.0,2.0,4.0,47,Research & Development,1,1,Research Scientist,45380,8.0,11,8,16.0,3,8,1,3,3,No
4.0,1.0,3.0,56,Research & Development,4,2,Sales Executive,198470,4.0,14,8,6.0,6,0,0,3,3,No
1.0,1.0,3.0,39,Research & Development,1,1,Laboratory Technician,105120,1.0,12,8,10.0,2,10,7,3,3,No
4.0,2.0,3.0,38,Research & Development,4,1,Manager,44440,1.0,13,8,20.0,2,20,0,3,3,No
4.0,4.0,2.0,58,Sales,5,5,Sales Representative,21540,4.0,21,8,29.0,3,1,0,3,4,No
1.0,3.0,3.0,32,Research & Development,9,2,Laboratory Technician,191900,3.0,17,8,8.0,2,4,0,3,3,Yes
2.0,4.0,4.0,38,Research & Development,3,1,Sales Representative,44900,2.0,21,8,10.0,1,5,0,3,4,No
2.0,4.0,3.0,49,Sales,11,2,Research Scientist,35060,3.0,11,8,28.0,4,5,4,2,3,No
2.0,4.0,3.0,42,Sales,1,1,Sales Executive,23720,3.0,12,8,14.0,3,0,0,3,3,No
1.0,2.0,3.0,27,Sales,8,4,Laboratory Technician,102310,1.0,13,8,1.0,2,1,0,3,3,Yes
2.0,1.0,1.0,35,Research & Development,25,1,Sales Executive,54100,0.0,18,8,6.0,4,5,0,3,3,No
3.0,3.0,2.0,28,Research & Development,21,3,Research Scientist,79780,1.0,16,8,5.0,2,5,1,3,3,No
3.0,1.0,4.0,31,Sales,23,1,Sales Executive,38670,1.0,11,8,4.0,4,4,2,4,3,No
1.0,2.0,3.0,36,Research & Development,1,2,Research Scientist,28380,1.0,19,8,5.0,5,5,0,1,3,No
1.0,4.0,2.0,34,Sales,2,4,Healthcare Representative,46950,1.0,16,8,14.0,2,14,2,3,3,No
4.0,3.0,2.0,34,Research & Development,19,1,Research Director,33390,1.0,16,8,9.0,2,8,1,2,3,No
3.0,1.0,2.0,26,Research & Development,2,2,Research Scientist,20800,0.0,13,8,8.0,6,7,7,4,3,No
1.0,1.0,2.0,29,Research & Development,2,2,Laboratory Technician,20960,0.0,22,8,6.0,2,5,0,4,4,No
3.0,4.0,3.0,32,Research & Development,3,3,Manager,62090,5.0,17,8,9.0,5,5,1,4,3,No
4.0,1.0,3.0,31,Research & Development,25,2,Human Resources,180610,1.0,14,8,10.0,2,10,8,3,3,No
3.0,4.0,2.0,28,Sales,7,2,Sales Representative,171230,5.0,15,8,6.0,2,4,0,2,3,Yes
1.0,1.0,2.0,38,Research & Development,9,3,Sales Representative,23720,4.0,12,8,20.0,3,1,0,2,3,No
3.0,4.0,3.0,35,Research & Development,5,2,Sales Representative,48830,1.0,18,8,10.0,1,10,0,1,3,No
4.0,4.0,3.0,27,Sales,2,1,Manager,39040,1.0,15,8,7.0,2,7,0,3,3,No
4.0,4.0,3.0,32,Research & Development,8,2,Research Scientist,46270,8.0,17,8,8.0,2,1,0,2,3,No
1.0,4.0,3.0,31,Research & Development,2,3,Sales Executive,70940,1.0,14,8,10.0,2,10,0,3,3,Yes
1.0,1.0,2.0,53,Research & Development,18,1,Research Scientist,34230,6.0,15,8,15.0,4,2,2,3,3,Yes
1.0,3.0,2.0,54,Research & Development,14,3,Research Scientist,66740,3.0,17,8,9.0,2,4,2,3,3,No
4.0,3.0,3.0,33,Research & Development,2,4,Sales Executive,168800,1.0,14,8,9.0,2,9,2,3,3,No
1.0,3.0,3.0,43,Research & Development,3,1,Research Scientist,90940,1.0,12,8,10.0,0,10,0,3,3,No
4.0,2.0,3.0,38,Research & Development,2,4,Sales Executive,84460,0.0,14,8,7.0,3,6,1,2,3,No
3.0,2.0,3.0,55,Sales,9,2,Laboratory Technician,119160,4.0,15,8,35.0,3,10,1,2,3,No
4.0,4.0,3.0,31,Sales,6,1,Manufacturing Director,45340,1.0,13,8,1.0,2,1,0,3,3,No
2.0,1.0,3.0,39,Research & Development,4,2,Sales Executive,98520,0.0,12,8,21.0,5,20,11,2,3,No
4.0,3.0,3.0,42,Research & Development,10,2,Research Scientist,61510,1.0,13,8,20.0,3,20,3,3,3,No
3.0,3.0,4.0,31,Research & Development,14,2,Healthcare Representative,23020,4.0,14,8,13.0,3,11,4,3,3,No
3.0,1.0,3.0,54,Research & Development,1,2,Human Resources,23620,6.0,13,8,9.0,2,5,1,4,3,No
2.0,3.0,2.0,24,Research & Development,5,1,Manufacturing Director,178610,1.0,11,8,4.0,5,4,1,1,3,No
4.0,4.0,4.0,23,Research & Development,7,2,Research Scientist,191870,1.0,11,8,5.0,2,5,1,3,3,No
4.0,3.0,4.0,40,Research & Development,21,3,Research Scientist,197170,1.0,21,8,10.0,1,10,9,2,4,No
2.0,2.0,3.0,40,Research & Development,8,5,Research Scientist,35440,3.0,18,8,15.0,3,11,5,2,3,No
3.0,2.0,3.0,25,Sales,20,2,Laboratory Technician,85000,4.0,12,8,6.0,2,2,1,3,3,No
4.0,2.0,2.0,30,Human Resources,20,2,Research Scientist,46610,1.0,11,8,12.0,3,12,1,2,3,No
4.0,3.0,2.0,25,Research & Development,7,5,Sales Executive,41030,6.0,15,8,7.0,2,2,0,3,3,No
1.0,3.0,3.0,47,Research & Development,1,2,Sales Executive,42490,2.0,13,8,25.0,2,17,12,2,3,No
2.0,3.0,2.0,33,Research & Development,1,2,Research Scientist,140260,1.0,12,8,1.0,4,1,0,3,3,No
4.0,2.0,3.0,38,Research & Development,19,2,Sales Executive,68930,0.0,17,8,16.0,3,15,5,3,3,No
1.0,3.0,3.0,31,Research & Development,10,3,Sales Executive,61250,0.0,13,8,3.0,3,2,1,3,3,No
1.0,3.0,3.0,38,Research & Development,1,2,Research Scientist,36690,2.0,19,8,10.0,2,8,7,3,3,No
4.0,1.0,2.0,42,Research & Development,6,2,Laboratory Technician,100080,6.0,19,8,9.0,3,4,1,1,3,No
4.0,4.0,3.0,41,Sales,2,1,Healthcare Representative,23870,3.0,17,8,12.0,1,5,1,1,3,No
3.0,2.0,1.0,47,Research & Development,21,1,Sales Executive,46390,0.0,11,8,14.0,2,13,5,2,3,No
4.0,3.0,3.0,35,Research & Development,4,2,Healthcare Representative,78980,7.0,15,8,5.0,2,2,2,2,3,No
4.0,3.0,4.0,22,Human Resources,12,2,Sales Executive,25340,0.0,11,8,4.0,1,3,1,3,3,No
2.0,3.0,3.0,35,Research & Development,9,2,Sales Executive,131420,1.0,25,8,10.0,4,10,0,3,4,No
2.0,4.0,3.0,33,Sales,3,3,Healthcare Representative,16110,0.0,14,8,10.0,2,9,8,2,3,No
3.0,2.0,3.0,32,Research & Development,3,3,Manufacturing Director,53630,1.0,13,8,6.0,4,6,4,3,3,No
1.0,4.0,2.0,40,Research & Development,1,2,Research Director,50710,8.0,17,8,8.0,3,1,0,2,3,No
2.0,2.0,3.0,32,Research & Development,1,3,Sales Executive,136950,0.0,13,8,3.0,3,2,2,3,3,No
1.0,4.0,3.0,39,Research & Development,4,1,Sales Executive,134020,7.0,14,8,18.0,1,7,1,3,3,No
2.0,3.0,3.0,38,Sales,20,2,Research Director,20290,3.0,11,8,20.0,3,18,1,2,3,No
3.0,4.0,3.0,32,Research & Development,18,2,Manager,63770,1.0,12,8,14.0,3,14,5,3,3,No
3.0,4.0,3.0,37,Research & Development,1,4,Sales Executive,54290,1.0,17,8,16.0,3,16,6,3,3,No
1.0,3.0,2.0,25,Research & Development,2,2,Manufacturing Director,27850,0.0,21,8,6.0,2,5,0,3,4,No
2.0,4.0,3.0,44,Research & Development,8,1,Sales Representative,26100,6.0,15,8,6.0,2,4,1,3,3,No
3.0,1.0,3.0,21,Sales,10,3,Research Scientist,66870,1.0,19,8,2.0,0,2,1,3,3,No
4.0,4.0,2.0,39,Research & Development,3,2,Research Director,47240,2.0,12,8,21.0,4,6,1,4,3,No
4.0,1.0,2.0,23,Research & Development,2,2,Manufacturing Director,61790,1.0,11,8,1.0,3,1,1,3,3,Yes
1.0,4.0,3.0,36,Research & Development,24,2,Laboratory Technician,61200,0.0,19,8,10.0,2,9,3,3,3,No
4.0,2.0,3.0,36,Research & Development,16,2,Sales Executive,105960,7.0,15,8,18.0,3,4,0,2,3,No
3.0,3.0,2.0,56,Research & Development,8,1,Sales Executive,54670,1.0,20,8,13.0,6,13,1,2,4,No
1.0,4.0,4.0,29,Research & Development,9,2,Sales Representative,29960,9.0,25,8,4.0,4,2,2,3,4,Yes
1.0,3.0,2.0,42,Research & Development,17,3,Research Scientist,99980,5.0,24,8,24.0,3,22,4,2,4,No
4.0,3.0,1.0,56,Sales,10,2,Sales Executive,40780,8.0,24,8,14.0,3,10,9,3,4,Yes
1.0,2.0,3.0,41,Research & Development,13,1,Healthcare Representative,109200,0.0,15,8,21.0,3,20,0,4,3,No
4.0,3.0,3.0,34,Sales,1,1,Laboratory Technician,62320,1.0,13,8,8.0,3,8,1,3,3,No
4.0,4.0,2.0,36,Sales,1,1,Human Resources,132470,1.0,14,8,15.0,3,15,11,3,3,No
3.0,2.0,3.0,41,Research & Development,1,1,Healthcare Representative,40810,2.0,13,8,14.0,3,5,0,3,3,No
4.0,1.0,3.0,32,Sales,9,2,Research Scientist,57690,1.0,11,8,4.0,3,4,1,3,3,No
3.0,4.0,3.0,35,Research & Development,16,2,Healthcare Representative,23940,1.0,16,8,9.0,3,9,1,3,3,No
1.0,4.0,3.0,38,Research & Development,23,3,Sales Representative,39040,1.0,22,8,10.0,3,10,1,2,4,No
2.0,3.0,3.0,50,Sales,4,2,Laboratory Technician,167990,7.0,14,8,12.0,2,6,0,2,3,Yes
2.0,4.0,2.0,36,Research & Development,22,1,Healthcare Representative,29500,4.0,14,8,8.0,1,6,0,2,3,No
4.0,3.0,3.0,45,Sales,24,1,Laboratory Technician,36290,8.0,16,8,8.0,2,5,0,4,3,No
3.0,3.0,3.0,40,Sales,10,1,Research Scientist,93620,2.0,11,8,8.0,6,2,2,3,3,No
3.0,3.0,4.0,35,Sales,7,2,Manufacturing Director,32290,1.0,25,8,10.0,2,10,0,2,4,No
3.0,3.0,3.0,40,Research & Development,17,1,Manager,35780,2.0,14,8,20.0,2,5,0,3,3,No
3.0,4.0,3.0,35,Human Resources,14,2,Research Scientist,79880,1.0,18,8,4.0,3,4,1,3,3,No
4.0,2.0,3.0,29,Research & Development,1,3,Sales Executive,42840,4.0,11,8,10.0,5,4,0,2,3,No
4.0,1.0,1.0,29,Research & Development,5,2,Sales Representative,75530,1.0,19,8,5.0,3,5,0,3,3,No
4.0,1.0,3.0,50,Research & Development,17,1,Research Scientist,173280,4.0,15,8,20.0,1,3,2,3,3,Yes
2.0,4.0,2.0,39,Sales,25,2,Sales Executive,197010,0.0,11,8,21.0,3,20,9,4,3,No
2.0,1.0,3.0,31,Research & Development,8,4,Sales Executive,147320,0.0,12,8,10.0,3,9,1,3,3,No
4.0,3.0,3.0,26,Research & Development,11,2,Manager,92780,0.0,20,8,5.0,3,4,0,3,4,No
3.0,4.0,3.0,36,Research & Development,5,1,Sales Executive,13590,4.0,12,8,17.0,2,5,0,3,3,No
4.0,1.0,3.0,39,Research & Development,2,1,Research Scientist,47790,4.0,14,8,9.0,3,7,1,3,3,No
2.0,2.0,3.0,27,Research & Development,8,1,Laboratory Technician,164220,1.0,20,8,6.0,3,6,0,3,4,No
4.0,2.0,2.0,49,Research & Development,6,3,Healthcare Representative,29960,2.0,18,8,17.0,2,9,0,2,3,No
2.0,3.0,4.0,34,Sales,4,1,Sales Executive,12610,2.0,14,8,6.0,6,4,1,3,3,No
2.0,4.0,1.0,41,Research & Development,7,1,Research Scientist,20990,8.0,12,8,8.0,2,6,0,3,3,Yes
3.0,2.0,3.0,49,Sales,1,2,Manufacturing Director,58100,1.0,21,8,10.0,2,10,1,3,4,No
4.0,3.0,3.0,37,Research & Development,2,1,Sales Executive,56470,6.0,19,8,7.0,2,0,0,3,3,Yes
4.0,3.0,3.0,33,Research & Development,10,2,Research Scientist,34200,1.0,14,8,8.0,3,8,3,3,3,No
1.0,2.0,3.0,27,Sales,5,4,Manufacturing Director,44000,9.0,17,8,6.0,3,2,2,2,3,No
4.0,4.0,2.0,32,Research & Development,9,2,Research Scientist,35000,0.0,16,8,8.0,2,7,3,2,3,No
3.0,1.0,2.0,59,Sales,2,5,Sales Representative,20660,4.0,12,8,12.0,3,1,0,3,3,No
4.0,3.0,3.0,30,Research & Development,11,2,Laboratory Technician,171690,1.0,17,8,1.0,2,1,0,3,3,No
4.0,3.0,3.0,38,Sales,18,2,Healthcare Representative,41620,0.0,15,8,10.0,1,9,1,3,3,No
3.0,3.0,2.0,36,Research & Development,7,1,Sales Executive,92040,6.0,23,8,17.0,2,7,7,3,4,No
1.0,2.0,3.0,35,Human Resources,3,2,Manager,32940,0.0,11,8,6.0,2,5,0,3,3,No
4.0,3.0,3.0,29,Sales,29,2,Laboratory Technician,21270,0.0,11,8,10.0,3,9,0,2,3,No
1.0,3.0,2.0,31,Research & Development,2,2,Laboratory Technician,39750,1.0,15,8,5.0,3,5,4,3,3,No
2.0,4.0,3.0,34,Research & Development,28,1,Laboratory Technician,107930,0.0,11,8,3.0,1,2,1,2,3,No
3.0,3.0,3.0,28,Research & Development,1,5,Research Director,100960,5.0,13,8,6.0,2,4,0,3,3,Yes
2.0,1.0,3.0,29,Research & Development,16,4,Laboratory Technician,36460,1.0,14,8,10.0,3,10,8,4,3,No
1.0,2.0,2.0,32,Human Resources,22,2,Research Director,74460,0.0,19,8,7.0,3,6,0,3,3,No
4.0,4.0,2.0,22,Research & Development,8,3,Sales Executive,108510,1.0,16,8,1.0,2,1,0,4,3,No
1.0,4.0,3.0,53,Research & Development,11,2,Manager,21090,2.0,13,8,31.0,3,25,3,3,3,No
4.0,4.0,3.0,38,Research & Development,29,1,Manufacturing Director,37220,5.0,14,8,6.0,0,3,1,3,3,No
1.0,3.0,2.0,24,Research & Development,1,3,Research Scientist,93800,0.0,16,8,5.0,2,4,1,2,3,No
3.0,1.0,3.0,36,Research & Development,1,1,Research Director,54860,7.0,12,8,10.0,2,5,0,3,3,Yes
1.0,2.0,3.0,34,Sales,24,4,Research Scientist,27420,0.0,11,8,13.0,2,12,2,3,3,No
3.0,4.0,3.0,21,Sales,2,2,Manufacturing Director,137570,1.0,12,8,0.0,3,0,0,3,3,No
2.0,1.0,3.0,34,Sales,15,2,Research Scientist,84630,2.0,13,8,8.0,2,4,1,1,3,Yes
3.0,3.0,2.0,53,Sales,2,5,Human Resources,31620,4.0,15,8,26.0,4,14,4,3,3,No
2.0,1.0,3.0,32,Research & Development,10,2,Manufacturing Director,165980,1.0,13,8,10.0,2,10,6,3,3,Yes
3.0,2.0,3.0,42,Research & Development,10,2,Laboratory Technician,66510,0.0,20,8,10.0,5,9,4,2,4,No
1.0,4.0,3.0,44,Research & Development,3,1,Manufacturing Director,23450,3.0,15,8,24.0,0,22,5,3,3,No
2.0,1.0,2.0,46,Sales,2,1,Research Scientist,34200,3.0,13,8,22.0,3,2,2,1,3,No
3.0,4.0,3.0,33,Sales,3,1,Manufacturing Director,43730,4.0,14,8,7.0,3,1,0,3,3,No
4.0,4.0,4.0,44,Human Resources,26,5,Healthcare Representative,47590,2.0,21,8,9.0,2,4,1,3,4,No
4.0,3.0,3.0,30,Research & Development,1,1,Research Scientist,53010,1.0,16,8,10.0,3,10,1,3,3,No
4.0,4.0,4.0,39,Human Resources,1,1,Sales Executive,36730,3.0,14,8,19.0,3,1,0,3,3,Yes
2.0,4.0,2.0,24,Human Resources,2,3,Sales Executive,47680,2.0,11,8,6.0,2,2,2,2,3,Yes
4.0,3.0,2.0,43,Sales,9,1,Research Director,12740,1.0,19,8,6.0,3,5,1,2,3,No
1.0,3.0,3.0,50,Research & Development,12,1,Research Director,49000,1.0,11,8,3.0,3,3,0,2,3,Yes
4.0,4.0,3.0,35,Sales,2,3,Manufacturing Director,104660,1.0,13,8,2.0,1,2,2,3,3,No
2.0,1.0,4.0,36,Research & Development,25,4,Sales Executive,170070,9.0,12,8,6.0,2,1,0,2,3,No
3.0,1.0,3.0,33,Sales,9,4,Human Resources,29090,2.0,11,8,10.0,2,5,1,2,3,No
3.0,4.0,3.0,35,Research & Development,10,1,Research Scientist,57650,1.0,14,8,1.0,2,1,0,3,3,No
4.0,1.0,3.0,27,Sales,8,3,Research Scientist,45990,1.0,15,8,1.0,3,1,0,2,3,No
1.0,3.0,2.0,26,Sales,4,2,Manager,24040,1.0,12,8,1.0,6,1,0,3,3,Yes
4.0,3.0,3.0,27,Sales,24,4,Healthcare Representative,31720,1.0,20,8,9.0,1,9,1,3,4,No
3.0,4.0,3.0,30,Research & Development,1,1,Research Scientist,20330,1.0,14,8,12.0,3,12,3,1,3,No
2.0,3.0,3.0,41,Sales,20,2,Sales Executive,102090,1.0,13,8,23.0,2,22,15,3,3,Yes
2.0,3.0,3.0,34,Research & Development,7,1,Research Scientist,86200,0.0,13,8,10.0,2,9,8,2,3,No
2.0,2.0,3.0,37,Research & Development,17,3,Sales Executive,20640,4.0,16,8,8.0,3,1,0,2,3,No
1.0,4.0,3.0,46,Research & Development,20,3,Sales Executive,40350,4.0,14,8,14.0,2,9,0,3,3,No
4.0,4.0,3.0,35,Research & Development,8,3,Research Scientist,38380,1.0,16,8,1.0,2,1,0,3,3,No
1.0,3.0,3.0,48,Research & Development,2,1,Sales Executive,45910,9.0,16,8,23.0,6,1,0,1,3,Yes
3.0,3.0,2.0,28,Research & Development,10,1,Sales Executive,25610,1.0,22,8,2.0,3,2,2,3,4,Yes
2.0,1.0,2.0,44,Research & Development,1,3,Research Scientist,15630,5.0,12,8,9.0,3,4,1,3,3,No
3.0,1.0,3.0,35,Research & Development,5,3,Manufacturing Director,48980,2.0,15,8,10.0,2,4,2,3,3,No
3.0,4.0,2.0,26,Research & Development,4,3,Sales Executive,47890,7.0,20,8,5.0,2,2,0,3,4,No
1.0,4.0,3.0,33,Sales,29,1,Human Resources,31800,1.0,14,8,15.0,2,15,8,3,3,No
2.0,1.0,2.0,35,Research & Development,15,3,Manufacturing Director,65490,1.0,20,8,9.0,3,9,1,3,4,No
3.0,1.0,3.0,35,Human Resources,3,1,Laboratory Technician,63880,3.0,13,8,4.0,6,2,2,2,3,No
4.0,4.0,2.0,31,Sales,10,2,Research Scientist,112440,3.0,12,8,10.0,3,7,1,3,3,No
1.0,3.0,4.0,37,Sales,4,4,Human Resources,160320,1.0,13,8,7.0,2,7,0,3,3,No
1.0,4.0,3.0,32,Research & Development,21,2,Sales Executive,23620,1.0,11,8,9.0,2,9,7,3,3,No
4.0,4.0,3.0,38,Research & Development,25,2,Manufacturing Director,163280,1.0,17,8,10.0,2,10,9,3,3,No
2.0,3.0,2.0,50,Sales,2,4,Research Scientist,83760,5.0,14,8,29.0,2,27,13,3,3,No
1.0,1.0,2.0,59,Research & Development,1,1,Laboratory Technician,166060,7.0,11,8,28.0,6,21,7,3,3,No
3.0,3.0,3.0,36,Sales,1,2,Sales Executive,86060,1.0,14,8,17.0,3,17,12,3,3,No
4.0,3.0,3.0,55,Research & Development,7,3,Research Scientist,22720,2.0,17,8,21.0,2,5,0,3,3,No
2.0,2.0,3.0,36,Research & Development,3,2,Laboratory Technician,20180,1.0,13,8,6.0,5,6,0,3,3,No
2.0,1.0,2.0,35,Human Resources,9,2,Sales Representative,40840,4.0,13,8,5.0,3,3,1,3,3,No
4.0,3.0,2.0,36,Sales,7,4,Laboratory Technician,144110,0.0,18,8,2.0,2,1,0,4,3,Yes
1.0,3.0,2.0,59,Research & Development,10,3,Research Scientist,23080,7.0,19,8,20.0,4,4,1,2,3,No
3.0,2.0,3.0,29,Research & Development,28,1,Sales Representative,48410,0.0,11,8,6.0,3,5,0,3,3,No
3.0,2.0,3.0,31,Research & Development,3,3,Sales Executive,42850,1.0,21,8,1.0,2,1,1,1,4,No
2.0,2.0,3.0,32,Sales,3,2,Manufacturing Director,97150,1.0,15,8,10.0,1,10,0,2,3,No
3.0,4.0,3.0,31,Research & Development,27,2,Research Director,21320,1.0,18,8,11.0,3,11,1,3,3,No
3.0,1.0,3.0,35,Research & Development,2,2,Healthcare Representative,101240,0.0,14,8,16.0,2,15,2,4,3,No
4.0,1.0,4.0,45,Human Resources,14,1,Sales Executive,54730,4.0,13,8,17.0,3,0,0,1,3,No
1.0,3.0,4.0,37,Research & Development,1,3,Sales Executive,52070,4.0,17,8,16.0,3,5,0,3,3,No
2.0,2.0,3.0,46,Research & Development,9,3,Manager,164370,8.0,15,8,16.0,0,4,0,3,3,No
4.0,4.0,2.0,30,Sales,18,4,Human Resources,22960,1.0,18,8,10.0,2,10,3,3,3,No
2.0,3.0,3.0,35,Research & Development,20,3,Human Resources,40690,1.0,13,8,6.0,5,6,0,3,3,No
1.0,4.0,3.0,55,Research & Development,2,2,Laboratory Technician,74410,3.0,12,8,24.0,4,1,1,3,3,No
2.0,4.0,3.0,38,Sales,11,2,Laboratory Technician,24300,7.0,13,8,17.0,2,13,1,4,3,No
1.0,2.0,3.0,34,Research & Development,8,1,Research Scientist,58780,1.0,14,8,5.0,1,5,1,3,3,No
4.0,4.0,2.0,56,Human Resources,2,2,Sales Executive,26440,4.0,11,8,37.0,2,6,0,3,3,No
3.0,1.0,3.0,23,Research & Development,10,2,Laboratory Technician,64390,3.0,22,8,3.0,2,0,0,3,4,No
4.0,4.0,3.0,51,Research & Development,29,5,Manufacturing Director,24510,3.0,17,8,10.0,2,4,0,2,3,No
3.0,4.0,3.0,30,Sales,8,1,Sales Representative,63920,1.0,21,8,11.0,2,11,10,4,4,No
3.0,4.0,3.0,46,Sales,1,2,Research Scientist,97140,1.0,22,8,9.0,0,9,4,3,4,Yes
3.0,2.0,2.0,40,Research & Development,6,1,Healthcare Representative,60770,1.0,16,8,22.0,2,22,11,2,3,No
3.0,4.0,1.0,51,Research & Development,8,5,Sales Representative,24500,0.0,12,8,11.0,2,10,1,3,3,No
3.0,2.0,2.0,30,Research & Development,9,1,Manufacturing Director,92500,1.0,12,8,11.0,0,11,2,3,3,No
3.0,1.0,2.0,46,Research & Development,12,1,Laboratory Technician,20740,2.0,15,8,21.0,3,10,9,3,3,No
2.0,3.0,3.0,32,Sales,15,1,Research Scientist,101690,1.0,14,8,12.0,6,11,5,2,3,No
1.0,3.0,1.0,54,Research & Development,25,1,Laboratory Technician,48550,9.0,25,8,16.0,2,4,0,2,4,No
1.0,3.0,2.0,24,Sales,6,2,Research Scientist,40870,0.0,20,8,4.0,1,3,0,3,4,No
2.0,3.0,4.0,28,Sales,9,2,Laboratory Technician,23670,1.0,13,8,5.0,2,5,0,2,3,No
4.0,3.0,2.0,58,Research & Development,8,2,Sales Executive,29720,0.0,14,8,38.0,2,37,1,4,3,No
2.0,2.0,4.0,44,Research & Development,23,1,Research Scientist,195860,4.0,16,8,17.0,3,3,1,2,3,No
3.0,1.0,3.0,37,Human Resources,9,2,Healthcare Representative,54840,4.0,17,8,7.0,4,3,0,3,3,Yes
4.0,1.0,3.0,32,Human Resources,12,1,Sales Representative,20610,1.0,15,8,1.0,2,1,0,2,3,No
4.0,4.0,3.0,20,Sales,4,2,Healthcare Representative,99240,1.0,22,8,1.0,3,1,1,3,4,Yes
1.0,3.0,3.0,34,Research & Development,1,4,Laboratory Technician,41980,1.0,22,8,16.0,2,16,2,2,4,No
3.0,4.0,4.0,37,Sales,24,1,Research Scientist,68150,5.0,20,8,17.0,3,1,0,3,4,No
3.0,4.0,3.0,59,Research & Development,12,2,Sales Executive,47230,9.0,14,8,30.0,0,3,2,3,3,No
1.0,2.0,2.0,50,Research & Development,3,4,Research Scientist,61420,3.0,13,8,28.0,3,8,0,2,3,No
3.0,3.0,3.0,25,Sales,10,2,Research Director,82370,1.0,13,8,6.0,6,6,0,2,3,Yes
